1,"eplusout (RUN PERIOD 1).eso"

"Date/Time","[1] Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area  (W/m2)"
,"ZN001:ROOF001"
"Year 1 Jul 16 5:00 PM","93.9095046664513"
"Year 1 Jul 16 6:00 PM","63.362504511404"
"Year 1 Jul 16 7:00 PM","31.6084302316072"
"Year 1 Jul 16 8:00 PM","3.31999325572295"
"Year 1 Jul 16 9:00 PM","0"
"Year 1 Jul 16 10:00 PM","0"
"Year 1 Jul 16 11:00 PM","0"
"Year 1 Jul 17 12:00 AM","0"
"Year 1 Jul 17 1:00 AM","0"
"Year 1 Jul 17 2:00 AM","0"
"Year 1 Jul 17 3:00 AM","0"
"Year 1 Jul 17 4:00 AM","0"
"Year 1 Jul 17 5:00 AM","11.1230534826757"
"Year 1 Jul 17 6:00 AM","55.0662100049187"
"Year 1 Jul 17 7:00 AM","108.912071816523"
"Year 1 Jul 17 8:00 AM","163.231539354112"
"Year 1 Jul 17 9:00 AM","209.230757425377"
"Year 1 Jul 17 10:00 AM","243.486090064423"
"Year 1 Jul 17 11:00 AM","281.988615795547"
"Year 1 Jul 17 12:00 PM","343.130012257552"
"Year 1 Jul 17 1:00 PM","316.979949640788"
"Year 1 Jul 17 2:00 PM","309.620452850233"
"Year 1 Jul 17 3:00 PM","277.523154213315"
"Year 1 Jul 17 4:00 PM","212.503823269735"
"Year 1 Jul 17 5:00 PM","156.564363816735"
"Year 1 Jul 17 6:00 PM","83.0132353080923"
"Year 1 Jul 17 7:00 PM","31.6202652482078"
"Year 1 Jul 17 8:00 PM","3.01336547961638"
"Year 1 Jul 17 9:00 PM","0"
"Year 1 Jul 17 10:00 PM","0"
"Year 1 Jul 17 11:00 PM","0"
"Year 1 Jul 18 12:00 AM","0"
"Year 1 Jul 18 1:00 AM","0"
"Year 1 Jul 18 2:00 AM","0"
"Year 1 Jul 18 3:00 AM","0"
"Year 1 Jul 18 4:00 AM","0"
"Year 1 Jul 18 5:00 AM","9.70207970718302"
"Year 1 Jul 18 6:00 AM","46.3558161136094"
"Year 1 Jul 18 7:00 AM","92.869461318143"
"Year 1 Jul 18 8:00 AM","141.431251243631"
"Year 1 Jul 18 9:00 AM","180.83900334111"
"Year 1 Jul 18 10:00 AM","211.072816289768"
"Year 1 Jul 18 11:00 AM","230.816111856391"
"Year 1 Jul 18 12:00 PM","240.112034619768"
"Year 1 Jul 18 1:00 PM","238.41867071632"
"Year 1 Jul 18 2:00 PM","225.303615139507"
"Year 1 Jul 18 3:00 PM","201.704704355367"
"Year 1 Jul 18 4:00 PM","168.743121635516"
"Year 1 Jul 18 5:00 PM","128.319399455004"
"Year 1 Jul 18 6:00 PM","82.0404861445487"
"Year 1 Jul 18 7:00 PM","36.0897832996729"
"Year 1 Jul 18 8:00 PM","3.09819356708036"
"Year 1 Jul 18 9:00 PM","0"
"Year 1 Jul 18 10:00 PM","0"
"Year 1 Jul 18 11:00 PM","0"
"Year 1 Jul 19 12:00 AM","0"
"Year 1 Jul 19 1:00 AM","0"
"Year 1 Jul 19 2:00 AM","0"
"Year 1 Jul 19 3:00 AM","0"
"Year 1 Jul 19 4:00 AM","0"
"Year 1 Jul 19 5:00 AM","11.7077958417342"
"Year 1 Jul 19 6:00 AM","60.0655329263623"
"Year 1 Jul 19 7:00 AM","107.526090695985"
"Year 1 Jul 19 8:00 AM","152.220634257261"
"Year 1 Jul 19 9:00 AM","221.269107227806"
"Year 1 Jul 19 10:00 AM","316.884047388855"
"Year 1 Jul 19 11:00 AM","360.638796924372"
"Year 1 Jul 19 12:00 PM","352.257223784224"
"Year 1 Jul 19 1:00 PM","348.467521484294"
"Year 1 Jul 19 2:00 PM","285.834158152636"
"Year 1 Jul 19 3:00 PM","235.323500213933"
"Year 1 Jul 19 4:00 PM","183.831884139254"
"Year 1 Jul 19 5:00 PM","150.45397059376"
"Year 1 Jul 19 6:00 PM","89.4813657413208"
"Year 1 Jul 19 7:00 PM","12.4863662102226"
"Year 1 Jul 19 8:00 PM","1.03125"
"Year 1 Jul 19 9:00 PM","0"
"Year 1 Jul 19 10:00 PM","0"
"Year 1 Jul 19 11:00 PM","0"
"Year 1 Jul 20 12:00 AM","0"
"Year 1 Jul 20 1:00 AM","0"
"Year 1 Jul 20 2:00 AM","0"
"Year 1 Jul 20 3:00 AM","0"
"Year 1 Jul 20 4:00 AM","0"
"Year 1 Jul 20 5:00 AM","8.9555890112243"
"Year 1 Jul 20 6:00 AM","48.711180976747"
"Year 1 Jul 20 7:00 AM","105.895471748181"
"Year 1 Jul 20 8:00 AM","170.02998862662"
"Year 1 Jul 20 9:00 AM","203.559662591534"
"Year 1 Jul 20 10:00 AM","245.598657769728"
"Year 1 Jul 20 11:00 AM","271.401381211427"
"Year 1 Jul 20 12:00 PM","286.046512691919"
"Year 1 Jul 20 1:00 PM","264.241873444102"
"Year 1 Jul 20 2:00 PM","248.103566647288"
"Year 1 Jul 20 3:00 PM","218.646826640979"
"Year 1 Jul 20 4:00 PM","192.465587926191"
"Year 1 Jul 20 5:00 PM","143.296599997348"
"Year 1 Jul 20 6:00 PM","88.4457988418303"
"Year 1 Jul 20 7:00 PM","36.52103843876"
"Year 1 Jul 20 8:00 PM","2.62784179203529"
"Year 1 Jul 20 9:00 PM","0"
"Year 1 Jul 20 10:00 PM","0"
"Year 1 Jul 20 11:00 PM","0"
"Year 1 Jul 21 12:00 AM","0"
"Year 1 Jul 21 1:00 AM","0"
"Year 1 Jul 21 2:00 AM","0"
"Year 1 Jul 21 3:00 AM","0"
"Year 1 Jul 21 4:00 AM","0"
"Year 1 Jul 21 5:00 AM","6.84976395128186"
"Year 1 Jul 21 6:00 AM","32.6004555800409"
"Year 1 Jul 21 7:00 AM","51.4034509672313"
"Year 1 Jul 21 8:00 AM","71.0375039531275"
"Year 1 Jul 21 9:00 AM","87.3335185653188"
"Year 1 Jul 21 10:00 AM","137.263864259459"
"Year 1 Jul 21 11:00 AM","122.255217010495"
"Year 1 Jul 21 12:00 PM","179.025249099902"
"Year 1 Jul 21 1:00 PM","162.971088832342"
"Year 1 Jul 21 2:00 PM","145.986688899774"
"Year 1 Jul 21 3:00 PM","226.124522461579"
"Year 1 Jul 21 4:00 PM","193.844810931388"
"Year 1 Jul 21 5:00 PM","83.6737947386841"
"Year 1 Jul 21 6:00 PM","52.6439960524517"
"Year 1 Jul 21 7:00 PM","27.8301585676133"
"Year 1 Jul 21 8:00 PM","2.00045122220024"
"Year 1 Jul 21 9:00 PM","0"
"Year 1 Jul 21 10:00 PM","0"
"Year 1 Jul 21 11:00 PM","0"
"Year 1 Jul 22 12:00 AM","0"
"Year 1 Jul 22 1:00 AM","0"
"Year 1 Jul 22 2:00 AM","0"
"Year 1 Jul 22 3:00 AM","0"
"Year 1 Jul 22 4:00 AM","0"
"Year 1 Jul 22 5:00 AM","8.46182394154107"
"Year 1 Jul 22 6:00 AM","45.0597384508272"
"Year 1 Jul 22 7:00 AM","81.9833023097731"
"Year 1 Jul 22 8:00 AM","119.325058478156"
"Year 1 Jul 22 9:00 AM","161.967645600557"
"Year 1 Jul 22 10:00 AM","223.728366635407"
"Year 1 Jul 22 11:00 AM","267.37890740265"
"Year 1 Jul 22 12:00 PM","285.999053540204"
"Year 1 Jul 22 1:00 PM","304.05872874537"
"Year 1 Jul 22 2:00 PM","288.566352015781"
"Year 1 Jul 22 3:00 PM","246.348511667126"
"Year 1 Jul 22 4:00 PM","203.780956356714"
"Year 1 Jul 22 5:00 PM","155.795623674222"
"Year 1 Jul 22 6:00 PM","84.3603055313348"
"Year 1 Jul 22 7:00 PM","29.4474042673418"
"Year 1 Jul 22 8:00 PM","2.16075670725283"
"Year 1 Jul 22 9:00 PM","0"
"Year 1 Jul 22 10:00 PM","0"
"Year 1 Jul 22 11:00 PM","0"
"Year 1 Jul 23 12:00 AM","0"
"Year 1 Jul 23 1:00 AM","0"
"Year 1 Jul 23 2:00 AM","0"
"Year 1 Jul 23 3:00 AM","0"
"Year 1 Jul 23 4:00 AM","0"
"Year 1 Jul 23 5:00 AM","8.50395018138117"
"Year 1 Jul 23 6:00 AM","46.7418827875615"
"Year 1 Jul 23 7:00 AM","93.3649095522154"
"Year 1 Jul 23 8:00 AM","135.720703357157"
"Year 1 Jul 23 9:00 AM","178.451189795404"
"Year 1 Jul 23 10:00 AM","261.773768875763"
"Year 1 Jul 23 11:00 AM","282.255810601309"
"Year 1 Jul 23 12:00 PM","273.278930445732"
"Year 1 Jul 23 1:00 PM","260.822192101024"
"Year 1 Jul 23 2:00 PM","279.484052574636"
"Year 1 Jul 23 3:00 PM","239.647079981729"
"Year 1 Jul 23 4:00 PM","190.608367879868"
"Year 1 Jul 23 5:00 PM","139.121298316842"
"Year 1 Jul 23 6:00 PM","88.8155373876333"
"Year 1 Jul 23 7:00 PM","30.9297878955713"
"Year 1 Jul 23 8:00 PM","1.94803408833086"
"Year 1 Jul 23 9:00 PM","0"
"Year 1 Jul 23 10:00 PM","0"
"Year 1 Jul 23 11:00 PM","0"
"Year 1 Jul 24 12:00 AM","0"
"Year 1 Jul 24 1:00 AM","0"
"Year 1 Jul 24 2:00 AM","0"
"Year 1 Jul 24 3:00 AM","0"
"Year 1 Jul 24 4:00 AM","0"
"Year 1 Jul 24 5:00 AM","7.77140901908265"
"Year 1 Jul 24 6:00 AM","44.6848909424029"
"Year 1 Jul 24 7:00 AM","91.8709902873812"
"Year 1 Jul 24 8:00 AM","151.046418273364"
"Year 1 Jul 24 9:00 AM","228.639588666848"
"Year 1 Jul 24 10:00 AM","296.690768452845"
"Year 1 Jul 24 11:00 AM","317.205547008611"
"Year 1 Jul 24 12:00 PM","300.28801813667"
"Year 1 Jul 24 1:00 PM","326.330504759724"
"Year 1 Jul 24 2:00 PM","309.764718386087"
"Year 1 Jul 24 3:00 PM","221.906840970343"
"Year 1 Jul 24 4:00 PM","171.242615347552"
"Year 1 Jul 24 5:00 PM","131.412375229347"
"Year 1 Jul 24 6:00 PM","74.8595093354298"
"Year 1 Jul 24 7:00 PM","30.7113200269824"
"Year 1 Jul 24 8:00 PM","0"
"Year 1 Jul 24 9:00 PM","0"
"Year 1 Jul 24 10:00 PM","0"
"Year 1 Jul 24 11:00 PM","0"
"Year 1 Jul 25 12:00 AM","0"
"Year 1 Jul 25 1:00 AM","0"
"Year 1 Jul 25 2:00 AM","0"
"Year 1 Jul 25 3:00 AM","0"
"Year 1 Jul 25 4:00 AM","0"
"Year 1 Jul 25 5:00 AM","3.75"
"Year 1 Jul 25 6:00 AM","22.6875"
"Year 1 Jul 25 7:00 AM","58.9854405572994"
"Year 1 Jul 25 8:00 AM","134.853616861757"
"Year 1 Jul 25 9:00 AM","208.196658365588"
"Year 1 Jul 25 10:00 AM","256.205440441576"
"Year 1 Jul 25 11:00 AM","271.869814360202"
"Year 1 Jul 25 12:00 PM","288.553525695878"
"Year 1 Jul 25 1:00 PM","273.963969343857"
"Year 1 Jul 25 2:00 PM","224.264873598161"
"Year 1 Jul 25 3:00 PM","249.446801125357"
"Year 1 Jul 25 4:00 PM","121.930129616685"
"Year 1 Jul 25 5:00 PM","86.5208834597284"
"Year 1 Jul 25 6:00 PM","59.2359130507001"
"Year 1 Jul 25 7:00 PM","32.9290189178486"
"Year 1 Jul 25 8:00 PM","0"
"Year 1 Jul 25 9:00 PM","0"
"Year 1 Jul 25 10:00 PM","0"
"Year 1 Jul 25 11:00 PM","0"
"Year 1 Jul 26 12:00 AM","0"
"Year 1 Jul 26 1:00 AM","0"
"Year 1 Jul 26 2:00 AM","0"
"Year 1 Jul 26 3:00 AM","0"
"Year 1 Jul 26 4:00 AM","0"
"Year 1 Jul 26 5:00 AM","6.22743754709674"
"Year 1 Jul 26 6:00 AM","37.2233164428121"
"Year 1 Jul 26 7:00 AM","90.8876627704027"
"Year 1 Jul 26 8:00 AM","165.419548454459"
"Year 1 Jul 26 9:00 AM","173.841758590521"
"Year 1 Jul 26 10:00 AM","168.619841048185"
"Year 1 Jul 26 11:00 AM","227.23596559933"
"Year 1 Jul 26 12:00 PM","217.604639652963"
"Year 1 Jul 26 1:00 PM","184.85955735327"
"Year 1 Jul 26 2:00 PM","235.109095236793"
"Year 1 Jul 26 3:00 PM","228.956728652098"
"Year 1 Jul 26 4:00 PM","231.279975303268"
"Year 1 Jul 26 5:00 PM","139.381354602325"
"Year 1 Jul 26 6:00 PM","75.6769806083516"
"Year 1 Jul 26 7:00 PM","32.6925398496297"
"Year 1 Jul 26 8:00 PM","0"
"Year 1 Jul 26 9:00 PM","0"
"Year 1 Jul 26 10:00 PM","0"
"Year 1 Jul 26 11:00 PM","0"
"Year 1 Jul 27 12:00 AM","0"
"Year 1 Jul 27 1:00 AM","0"
"Year 1 Jul 27 2:00 AM","0"
"Year 1 Jul 27 3:00 AM","0"
"Year 1 Jul 27 4:00 AM","0"
"Year 1 Jul 27 5:00 AM","7.0020195159299"
"Year 1 Jul 27 6:00 AM","38.9083031842014"
"Year 1 Jul 27 7:00 AM","70.4750551895523"
"Year 1 Jul 27 8:00 AM","101.575702979744"
"Year 1 Jul 27 9:00 AM","131.55483644909"
"Year 1 Jul 27 10:00 AM","141.767383056893"
"Year 1 Jul 27 11:00 AM","154.061052002596"
"Year 1 Jul 27 12:00 PM","160.236155580419"
"Year 1 Jul 27 1:00 PM","170.377911201241"
"Year 1 Jul 27 2:00 PM","202.128588347679"
"Year 1 Jul 27 3:00 PM","175.872098348545"
"Year 1 Jul 27 4:00 PM","182.269721731586"
"Year 1 Jul 27 5:00 PM","144.5936800497"
"Year 1 Jul 27 6:00 PM","74.2723317772165"
"Year 1 Jul 27 7:00 PM","27.9347721928291"
"Year 1 Jul 27 8:00 PM","0"
"Year 1 Jul 27 9:00 PM","0"
"Year 1 Jul 27 10:00 PM","0"
"Year 1 Jul 27 11:00 PM","0"
"Year 1 Jul 28 12:00 AM","0"
"Year 1 Jul 28 1:00 AM","0"
"Year 1 Jul 28 2:00 AM","0"
"Year 1 Jul 28 3:00 AM","0"
"Year 1 Jul 28 4:00 AM","0"
"Year 1 Jul 28 5:00 AM","2.44513989437562"
"Year 1 Jul 28 6:00 AM","27.549679191526"
"Year 1 Jul 28 7:00 AM","89.9130036115959"
"Year 1 Jul 28 8:00 AM","176.588393825394"
"Year 1 Jul 28 9:00 AM","212.783292751192"
"Year 1 Jul 28 10:00 AM","240.74648575241"
"Year 1 Jul 28 11:00 AM","257.78144943571"
"Year 1 Jul 28 12:00 PM","358.565588731452"
"Year 1 Jul 28 1:00 PM","320.254087057328"
"Year 1 Jul 28 2:00 PM","288.672145802731"
"Year 1 Jul 28 3:00 PM","260.857708816165"
"Year 1 Jul 28 4:00 PM","202.50998209387"
"Year 1 Jul 28 5:00 PM","125.735577936791"
"Year 1 Jul 28 6:00 PM","68.7710796240779"
"Year 1 Jul 28 7:00 PM","28.9595360218061"
"Year 1 Jul 28 8:00 PM","0"
"Year 1 Jul 28 9:00 PM","0"
"Year 1 Jul 28 10:00 PM","0"
"Year 1 Jul 28 11:00 PM","0"
"Year 1 Jul 29 12:00 AM","0"
"Year 1 Jul 29 1:00 AM","0"
"Year 1 Jul 29 2:00 AM","0"
"Year 1 Jul 29 3:00 AM","0"
"Year 1 Jul 29 4:00 AM","0"
"Year 1 Jul 29 5:00 AM","4.15762142705223"
"Year 1 Jul 29 6:00 AM","36.267298815194"
"Year 1 Jul 29 7:00 AM","64.5663738990394"
"Year 1 Jul 29 8:00 AM","90.1723403370614"
"Year 1 Jul 29 9:00 AM","124.507309575276"
"Year 1 Jul 29 10:00 AM","184.937528028913"
"Year 1 Jul 29 11:00 AM","142.669664346574"
"Year 1 Jul 29 12:00 PM","143.585323181202"
"Year 1 Jul 29 1:00 PM","142.83545011587"
"Year 1 Jul 29 2:00 PM","135.749451308805"
"Year 1 Jul 29 3:00 PM","122.68972156549"
"Year 1 Jul 29 4:00 PM","105.271863820894"
"Year 1 Jul 29 5:00 PM","82.3071714107054"
"Year 1 Jul 29 6:00 PM","54.7932633665497"
"Year 1 Jul 29 7:00 PM","25.6363597696562"
"Year 1 Jul 29 8:00 PM","0"
"Year 1 Jul 29 9:00 PM","0"
"Year 1 Jul 29 10:00 PM","0"
"Year 1 Jul 29 11:00 PM","0"
"Year 1 Jul 30 12:00 AM","0"
"Year 1 Jul 30 1:00 AM","0"
"Year 1 Jul 30 2:00 AM","0"
"Year 1 Jul 30 3:00 AM","0"
"Year 1 Jul 30 4:00 AM","0"
"Year 1 Jul 30 5:00 AM","3.0456990856383"
"Year 1 Jul 30 6:00 AM","33.1329980538525"
"Year 1 Jul 30 7:00 AM","96.4532481946943"
"Year 1 Jul 30 8:00 AM","174.740421029854"
"Year 1 Jul 30 9:00 AM","241.622523316622"
"Year 1 Jul 30 10:00 AM","272.080818661548"
"Year 1 Jul 30 11:00 AM","277.09944549257"
"Year 1 Jul 30 12:00 PM","271.201254334882"
"Year 1 Jul 30 1:00 PM","284.106068468408"
"Year 1 Jul 30 2:00 PM","343.88172035462"
"Year 1 Jul 30 3:00 PM","219.969985597349"
"Year 1 Jul 30 4:00 PM","198.042869399371"
"Year 1 Jul 30 5:00 PM","121.979689925431"
"Year 1 Jul 30 6:00 PM","71.1598851593573"
"Year 1 Jul 30 7:00 PM","26.7318966480757"
"Year 1 Jul 30 8:00 PM","0"
"Year 1 Jul 30 9:00 PM","0"
"Year 1 Jul 30 10:00 PM","0"
"Year 1 Jul 30 11:00 PM","0"
"Year 1 Jul 31 12:00 AM","0"
"Year 1 Jul 31 1:00 AM","0"
"Year 1 Jul 31 2:00 AM","0"
"Year 1 Jul 31 3:00 AM","0"
"Year 1 Jul 31 4:00 AM","0"
"Year 1 Jul 31 5:00 AM","2.93058934038199"
"Year 1 Jul 31 6:00 AM","34.6858200608445"
"Year 1 Jul 31 7:00 AM","101.913013301122"
"Year 1 Jul 31 8:00 AM","153.177888771058"
"Year 1 Jul 31 9:00 AM","199.137920723348"
"Year 1 Jul 31 10:00 AM","234.036921251865"
"Year 1 Jul 31 11:00 AM","259.77881910262"
"Year 1 Jul 31 12:00 PM","278.911501084184"
"Year 1 Jul 31 1:00 PM","310.255258045388"
"Year 1 Jul 31 2:00 PM","350.993171177839"
"Year 1 Jul 31 3:00 PM","336.778258721572"
"Year 1 Jul 31 4:00 PM","237.753942755513"
"Year 1 Jul 31 5:00 PM","157.64855602659"
"Year 1 Jul 31 6:00 PM","80.4053492609242"
"Year 1 Jul 31 7:00 PM","20.1260734039483"
"Year 1 Jul 31 8:00 PM","0"
"Year 1 Jul 31 9:00 PM","0"
"Year 1 Jul 31 10:00 PM","0"
"Year 1 Jul 31 11:00 PM","0"
"Year 1 Aug 01 12:00 AM","0"
"Year 1 Aug 01 1:00 AM","0"
"Year 1 Aug 01 2:00 AM","0"
"Year 1 Aug 01 3:00 AM","0"
"Year 1 Aug 01 4:00 AM","0"
"Year 1 Aug 01 5:00 AM","2.60440874976725"
"Year 1 Aug 01 6:00 AM","33.0601355724203"
"Year 1 Aug 01 7:00 AM","103.278780415842"
"Year 1 Aug 01 8:00 AM","159.566733696684"
"Year 1 Aug 01 9:00 AM","156.154834934308"
"Year 1 Aug 01 10:00 AM","136.974940081979"
"Year 1 Aug 01 11:00 AM","123.378820331417"
"Year 1 Aug 01 12:00 PM","129.22485759874"
"Year 1 Aug 01 1:00 PM","156.109700162873"
"Year 1 Aug 01 2:00 PM","190.150734120126"
"Year 1 Aug 01 3:00 PM","135.573358900961"
"Year 1 Aug 01 4:00 PM","96.4976169302139"
"Year 1 Aug 01 5:00 PM","75.042412780651"
"Year 1 Aug 01 6:00 PM","50.2820250100503"
"Year 1 Aug 01 7:00 PM","23.5143988933407"
"Year 1 Aug 01 8:00 PM","0"
"Year 1 Aug 01 9:00 PM","0"
"Year 1 Aug 01 10:00 PM","0"
"Year 1 Aug 01 11:00 PM","0"
"Year 1 Aug 02 12:00 AM","0"
"Year 1 Aug 02 1:00 AM","0"
"Year 1 Aug 02 2:00 AM","0"
"Year 1 Aug 02 3:00 AM","0"
"Year 1 Aug 02 4:00 AM","0"
"Year 1 Aug 02 5:00 AM","3.89651960591781"
"Year 1 Aug 02 6:00 AM","33.8050036358836"
"Year 1 Aug 02 7:00 AM","63.5886166351726"
"Year 1 Aug 02 8:00 AM","90.4098074634287"
"Year 1 Aug 02 9:00 AM","113.328992253427"
"Year 1 Aug 02 10:00 AM","137.048057413796"
"Year 1 Aug 02 11:00 AM","150.208227373427"
"Year 1 Aug 02 12:00 PM","154.326991452129"
"Year 1 Aug 02 1:00 PM","144.850581413581"
"Year 1 Aug 02 2:00 PM","136.414706584529"
"Year 1 Aug 02 3:00 PM","123.149884611763"
"Year 1 Aug 02 4:00 PM","105.111143168865"
"Year 1 Aug 02 5:00 PM","81.9512252050432"
"Year 1 Aug 02 6:00 PM","53.8620472855342"
"Year 1 Aug 02 7:00 PM","24.7681116041174"
"Year 1 Aug 02 8:00 PM","0"
"Year 1 Aug 02 9:00 PM","0"
"Year 1 Aug 02 10:00 PM","0"
"Year 1 Aug 02 11:00 PM","0"
"Year 1 Aug 03 12:00 AM","0"
"Year 1 Aug 03 1:00 AM","0"
"Year 1 Aug 03 2:00 AM","0"
"Year 1 Aug 03 3:00 AM","0"
"Year 1 Aug 03 4:00 AM","0"
"Year 1 Aug 03 5:00 AM","4.37185078315093"
"Year 1 Aug 03 6:00 AM","41.278791311909"
"Year 1 Aug 03 7:00 AM","87.1421404913301"
"Year 1 Aug 03 8:00 AM","127.386583883337"
"Year 1 Aug 03 9:00 AM","183.936797518257"
"Year 1 Aug 03 10:00 AM","215.55973168383"
"Year 1 Aug 03 11:00 AM","277.169831335477"
"Year 1 Aug 03 12:00 PM","297.480394507154"
"Year 1 Aug 03 1:00 PM","292.675130331848"
"Year 1 Aug 03 2:00 PM","256.848909721627"
"Year 1 Aug 03 3:00 PM","225.615813157245"
"Year 1 Aug 03 4:00 PM","184.802863981757"
"Year 1 Aug 03 5:00 PM","141.596285718714"
"Year 1 Aug 03 6:00 PM","77.9232649084197"
"Year 1 Aug 03 7:00 PM","26.4402941402262"
"Year 1 Aug 03 8:00 PM","0"
"Year 1 Aug 03 9:00 PM","0"
"Year 1 Aug 03 10:00 PM","0"
"Year 1 Aug 03 11:00 PM","0"
"Year 1 Aug 04 12:00 AM","0"
"Year 1 Aug 04 1:00 AM","0"
"Year 1 Aug 04 2:00 AM","0"
"Year 1 Aug 04 3:00 AM","0"
"Year 1 Aug 04 4:00 AM","0"
"Year 1 Aug 04 5:00 AM","2.8561558825547"
"Year 1 Aug 04 6:00 AM","30.7574006512555"
"Year 1 Aug 04 7:00 AM","69.3224692914985"
"Year 1 Aug 04 8:00 AM","86.3134284448825"
"Year 1 Aug 04 9:00 AM","175.04138124112"
"Year 1 Aug 04 10:00 AM","238.048919561542"
"Year 1 Aug 04 11:00 AM","285.082109251731"
"Year 1 Aug 04 12:00 PM","322.142724172015"
"Year 1 Aug 04 1:00 PM","278.728067893622"
"Year 1 Aug 04 2:00 PM","225.708237521515"
"Year 1 Aug 04 3:00 PM","197.839687519873"
"Year 1 Aug 04 4:00 PM","166.400969928108"
"Year 1 Aug 04 5:00 PM","123.547530175018"
"Year 1 Aug 04 6:00 PM","72.5782497023433"
"Year 1 Aug 04 7:00 PM","23.4508755815048"
"Year 1 Aug 04 8:00 PM","0"
"Year 1 Aug 04 9:00 PM","0"
"Year 1 Aug 04 10:00 PM","0"
"Year 1 Aug 04 11:00 PM","0"
"Year 1 Aug 05 12:00 AM","0"
"Year 1 Aug 05 1:00 AM","0"
"Year 1 Aug 05 2:00 AM","0"
"Year 1 Aug 05 3:00 AM","0"
"Year 1 Aug 05 4:00 AM","0"
"Year 1 Aug 05 5:00 AM","2.96419594354586"
"Year 1 Aug 05 6:00 AM","33.001763787805"
"Year 1 Aug 05 7:00 AM","85.568153412192"
"Year 1 Aug 05 8:00 AM","127.353541105458"
"Year 1 Aug 05 9:00 AM","158.087143164422"
"Year 1 Aug 05 10:00 AM","131.410128983924"
"Year 1 Aug 05 11:00 AM","232.57094331857"
"Year 1 Aug 05 12:00 PM","147.195976995475"
"Year 1 Aug 05 1:00 PM","243.03183148026"
"Year 1 Aug 05 2:00 PM","216.751138116226"
"Year 1 Aug 05 3:00 PM","185.979850611391"
"Year 1 Aug 05 4:00 PM","132.788442980343"
"Year 1 Aug 05 5:00 PM","62.8954040036172"
"Year 1 Aug 05 6:00 PM","39.2296218735985"
"Year 1 Aug 05 7:00 PM","18.6437319589634"
"Year 1 Aug 05 8:00 PM","0"
"Year 1 Aug 05 9:00 PM","0"
"Year 1 Aug 05 10:00 PM","0"
"Year 1 Aug 05 11:00 PM","0"
"Year 1 Aug 06 12:00 AM","0"
"Year 1 Aug 06 1:00 AM","0"
"Year 1 Aug 06 2:00 AM","0"
"Year 1 Aug 06 3:00 AM","0"
"Year 1 Aug 06 4:00 AM","0"
"Year 1 Aug 06 5:00 AM","3.28779932467498"
"Year 1 Aug 06 6:00 AM","29.1056224645375"
"Year 1 Aug 06 7:00 AM","53.2686779206144"
"Year 1 Aug 06 8:00 AM","90.8027050785346"
"Year 1 Aug 06 9:00 AM","176.664630985943"
"Year 1 Aug 06 10:00 AM","205.480907314147"
"Year 1 Aug 06 11:00 AM","160.49434662334"
"Year 1 Aug 06 12:00 PM","201.059456984276"
"Year 1 Aug 06 1:00 PM","296.539687768907"
"Year 1 Aug 06 2:00 PM","275.678610192001"
"Year 1 Aug 06 3:00 PM","196.348901021243"
"Year 1 Aug 06 4:00 PM","184.184112316208"
"Year 1 Aug 06 5:00 PM","115.026599872445"
"Year 1 Aug 06 6:00 PM","76.463502417627"
"Year 1 Aug 06 7:00 PM","23.4364008096252"
"Year 1 Aug 06 8:00 PM","0"
"Year 1 Aug 06 9:00 PM","0"
"Year 1 Aug 06 10:00 PM","0"
"Year 1 Aug 06 11:00 PM","0"
"Year 1 Aug 07 12:00 AM","0"
"Year 1 Aug 07 1:00 AM","0"
"Year 1 Aug 07 2:00 AM","0"
"Year 1 Aug 07 3:00 AM","0"
"Year 1 Aug 07 4:00 AM","0"
"Year 1 Aug 07 5:00 AM","3.08828076818028"
"Year 1 Aug 07 6:00 AM","28.8091450870025"
"Year 1 Aug 07 7:00 AM","60.2995326431143"
"Year 1 Aug 07 8:00 AM","92.9495083237155"
"Year 1 Aug 07 9:00 AM","114.619796604301"
"Year 1 Aug 07 10:00 AM","157.80521484493"
"Year 1 Aug 07 11:00 AM","222.166973465041"
"Year 1 Aug 07 12:00 PM","313.810871575343"
"Year 1 Aug 07 1:00 PM","248.246433877851"
"Year 1 Aug 07 2:00 PM","209.877521542061"
"Year 1 Aug 07 3:00 PM","150.9986185571"
"Year 1 Aug 07 4:00 PM","132.03003604152"
"Year 1 Aug 07 5:00 PM","124.56273436936"
"Year 1 Aug 07 6:00 PM","53.9968356742044"
"Year 1 Aug 07 7:00 PM","16.5763203284012"
"Year 1 Aug 07 8:00 PM","0"
"Year 1 Aug 07 9:00 PM","0"
"Year 1 Aug 07 10:00 PM","0"
"Year 1 Aug 07 11:00 PM","0"
"Year 1 Aug 08 12:00 AM","0"
"Year 1 Aug 08 1:00 AM","0"
"Year 1 Aug 08 2:00 AM","0"
"Year 1 Aug 08 3:00 AM","0"
"Year 1 Aug 08 4:00 AM","0"
"Year 1 Aug 08 5:00 AM","3.36499858972875"
"Year 1 Aug 08 6:00 AM","30.9098219320508"
"Year 1 Aug 08 7:00 AM","61.7378490675307"
"Year 1 Aug 08 8:00 AM","89.2270542587232"
"Year 1 Aug 08 9:00 AM","121.367303708967"
"Year 1 Aug 08 10:00 AM","204.947258783418"
"Year 1 Aug 08 11:00 AM","312.741959006008"
